Painting ID,Location,Location Type,Rack,Artist,Title,Height,Width,Depth,Dimension
2014.6.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44A",Screen, 44A,"Barkley L. Hendricks
Born in Philadelphia, Pennsylvania, 1945","Take All the Time You Need (Adrienne Hawkins), 1975",72.01,72.01,,72 × 72 inches (182.9 × 182.9 cm)
2014.7.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Screen, 43A,"Andy Warhol
Born in Pittsburgh, Pennsylvania, 1928-1987","Flowers, 1970",35.98,35.98,,36 × 36 inches (91.4 × 91.4 cm)
2014.8.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Screen, 42A,Susan Harbage Page,"Argyle Sock, Brownsville, Texas from the U.S. - Mexico Border Project, 2007",42.01,42.01,,42 x 42 inches (106.7 x 106.7 cm)
2014.8.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38B",Screen, 38B,Susan Harbage Page,"Homemade Flotation Device, Brownsville, Texas from the U.S. - Mexico Border Project, 2008",42.01,42.01,,42 x 42 inches (106.7 x 106.7 cm)
2014.8.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Screen, 42A,Susan Harbage Page,"Trail with Black Plastic Bags, Santa Ana Wildlife Refuge, Texas from the U.S. - Mexico Border Project, 2007",42.01,42.01,,42 x 42 inches (106.7 x 106.7 cm)
2014.12.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 13A",Screen, 13A,"Odili Donald Odita
Born in Enugu, Nigeria, 1966","Over Here, Over There, 2001",84.02,104.02,,84 x 104 inches (213.4 x 264.2 cm)
2014.13.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B",Screen, 61B,Luis Mallo,"Laminas, No. 20, 1999",32.01,27.99,1.5,Frame: 32 x 28 x 1 1/2 inches (81.3 x 71.1 x 3.8 cm)
2014.14.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 10B",Screen, 10B,Justin Matherly,"untitled (r.f.l.t.p.k.s.m.3), 2013",74.76,73.62,,74 3/4 x 73 5/8 inches (189.9 x 187 cm)
2014.15.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Screen, 48B,"Ellen Lanyon
American, 1926 -2013","Horse and Riders, 1965",90.0,70.0,,90 × 70 inches (228.6 × 177.8 cm)
2014.16.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48B",Screen, 48B,John Cohen,"Q'eros, 2005",6.06,9.17,,"Image: 6 1/16 × 9 3/16 inches (15.4 × 23.3 cm)
Sheet: 8 × 9 13/16 inches (20.3 × 24.9 cm)
Mat: 13 1/2 × 13 1/2 inches (34.3 × 34.3 cm)
Frame: 4 5/8 × 14 9/16 × 3/4 inches (11.7 × 37 × 1.9 cm)"
2014.17.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Sarah Walker,"Mount Meru, 2012",27.99,25.98,,28 × 26 inches (71.1 × 66 cm)
2014.18.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 51A",Screen, 51A,Robert Kushner,"After the Dance, 1980",48.74,106.57,,"48 3/4 × 106 9/16 inches (123.8 × 270.7 cm)
Frame: 49 7/8 × 107 15/16 × 1 3/4 inches (126.7 × 274.2 × 4.4 cm)"
2014.20.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Hugo Tillman,"Mrs. Brown Warburton, 2004",40.0,30.0,,"Sheet: 40 × 30 inches (101.6 × 76.2 cm)
Frame: 32 inches W"
2014.22.1,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 19",Wall Screen, 19,"Richard Kalina
Born in New York City, New York, 1946","Midnight Rider, 1972",40.0,30.0,10.0,40 x 30 x 10 inches (101.6 x 76.2 x 25.4 cm)
2014.23.1,"Nasher Museum Building, Nasher Painting Storage Room",,,Burk Uzzle,"White Water Nash, 2010",75.0,60.0,,75 × 60 inches (190.5 × 152.4 cm)
2014.25.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Screen, 46B,Barthélémy Toguo,"The New World Climax - Guantanamo Republic, 2011",31.5,23.62,,Sheet: 31 1/2 × 23 5/8 inches (80 × 60 cm)
2014.25.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Screen, 46B,Barthélémy Toguo,"The New World Climax - Colonisation Imperialism, 2011",31.5,23.62,,Sheet: 31 1/2 × 23 5/8 inches (80 × 60 cm)
2014.25.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46B",Screen, 46B,Barthélémy Toguo,"The New World Climax - Illegal, 2011",31.5,23.62,,Sheet: 31 1/2 × 23 5/8 inches (80 × 60 cm)
2014.26.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Screen, 47B,Paul Anthony Smith,"Choppy, 2014",40.0,50.0,,40 × 50 inches (101.6 × 127 cm)
2014.29.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 46A",Screen, 46A,Jerry Uelsmann,"Untitled, 1976",29.49,23.5,,Frame: 29 1/2 x 23 1/2 inches (74.9 x 59.7 cm)
2015.2.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 54B",Screen, 54B,John Newman,"Untitled, 1988",80.0,54.02,,"Sheet: 80 × 54 inches (203.2 × 137.2 cm)
Frame: 84 × 58 1/16 × 2 1/16 inches (213.4 × 147.5 × 5.2 cm)"
2015.3.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 16B",Screen, 16B,Ebony G. Patterson,"...shortly after 8- beyond the bladez, 2014",92.01,110.98,,"92 × 111 inches (233.7 × 281.9 cm)
Sheet 1: 92 × 42 inches (233.7 × 106.7 cm)
Sheet 2: 92 × 41 inches (233.7 × 104.1 cm)
Sheet 3: 92 × 28 inches (233.7 × 71.1 cm)"
2015.4.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44B",Screen, 44B,Valerie Jaudon,"East End, 1980",100.0,84.25,,100 × 84 1/4 inches (254 × 214 cm)
2015.6.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38A",Screen, 38A,Bill Bamberger,"Quitting Time, Sanding Room, 1998",23.5,28.5,0.98,Frame: 23 1/2 x 28 1/2 x 1 inches (59.7 x 72.4 x 2.5 cm)
2015.8.1,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 04",Wall Screen, 04,Raoul Hague,"Peekamoose, 1976",70.98,67.01,75.0,71 × 67 × 75 inches (180.3 × 170.2 × 190.5 cm)
2015.11.1,"Nasher Museum Building, Nasher Painting Storage Room, crated",,,Jeffrey Gibson,"I PUT A SPELL ON YOU, 2015",40.0,14.02,14.02,40 × 14 × 14 inches (101.6 × 35.6 × 35.6 cm)
2016.3.1,"Nasher Museum Building, Nasher Painting Storage Room",,,Nick Cave,"Soundsuit, 2015",109.02,29.02,19.02,109 × 29 × 19 inches (276.9 × 73.7 × 48.3 cm)
2016.4.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45A",Screen, 45A,Nina Chanel Abney,"First and Last, 2012",37.99,50.98,,"38 × 51 inches (96.5 × 129.5 cm)
Frame: 42 × 54 1/2 inches (106.7 × 138.4 cm)"
2016.6.1,"Nasher Museum Building, Nasher Painting Storage Room",,,Al Held,"Untitled, c. 1957",45.0,44.02,,45 × 44 inches (114.3 × 111.8 cm)
2016.7.4,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B",Screen, 61B,Rev. Benjamin Franklin Perkins,"Home of B. F. Perkins, 1992",37.01,27.01,0.98,Frame: 37 x 27 x 1 inches (94 x 68.6 x 2.5 cm)
2016.11.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 26B",Screen, 26B,Claude Lawrence,"Caribbean, 2002",30.0,22.24,,Sheet: 30 × 22 1/4 inches (76.2 × 56.5 cm)
2016.11.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 26B",Screen, 26B,Claude Lawrence,"Untitled, 2001",22.64,30.0,,Sheet: 22 5/8 × 30 inches (57.5 × 76.2 cm)
2016.11.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42A",Screen, 42A,Claude Lawrence,"Untitled, 1993",22.64,30.0,,Sheet: 22 5/8 × 30 inches (57.5 × 76.2 cm)
2016.14.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 08B",Screen, 08B,David Benjamin Sherry,"All Matterings of Mind Equal One Violet, 2011",72.01,91.5,,72 × 91 1/2 inches (182.9 × 232.4 cm)
2016.15.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Mary Long,"Ye'ii bicheii Navajo textile, c. 1970",47.01,58.74,,47 × 58 3/4 inches (119.4 × 149.2 cm)
2016.16.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Navajo,"Weaving, 20th century",47.99,30.98,,48 × 31 inches (121.9 × 78.7 cm)
2016.16.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Navajo,"Weaving, 20th century",42.01,26.5,,42 × 26 1/2 inches (106.7 × 67.3 cm)
2016.16.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Navajo,"Weaving, 19th century",62.01,40.0,,62 × 40 inches (157.5 × 101.6 cm)
2016.16.4,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Navajo,"Weaving, 20th century",59.02,44.02,,59 × 44 inches (149.9 × 111.8 cm)
2016.16.5,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 63C",Screen, 63C,Navajo,"Weaving, c. 1940",52.99,34.49,,53 × 34 1/2 inches (134.6 × 87.6 cm)
2016.19.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm) 
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.A,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.B,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.C,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.D,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.E,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.F,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.G,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.H,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.I,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.J,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.K,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.L,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.M,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.19.1.N,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 39B",Screen, 39B,Jim Roche,"Return to Florida, All in My Background: Piece, 1973–1974",20.0,15.98,,"Each panel: 20 × 16 inches (50.8 × 40.6 cm)
Each set: 20 × 32 inches (50.8 × 81.3 cm)"
2016.21.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40A",Screen, 40A,,"""The Beautyful Ones Are Not Yet Born” Might Not Hold True For Much Longer, 2013",64.02,82.87,,"Image/Sheet: 64 × 82 7/8 inches (162.6 × 210.5 cm), Frame: 71 1/2 x 90 1/2 x 2 1/8 inches"
2016.22.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Screen, 41A,Jim Dine,"A Robe in Los Angeles, 1984",53.86,35.0,,Sheet: 53 7/8 × 35 inches (136.8 × 88.9 cm)
2016.23.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Screen, 41A,Torey Thornton,"You Pissed On My Suburban, 2014",64.88,82.24,,64 7/8 × 82 1/4 inches (164.8 × 208.9 cm)
2016.24.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 38A",Screen, 38A,,"Hot Rhythm, 1961",39.88,48.27,0.87,"39 7/8 × 48 1/4 × 7/8 inches (101.3 × 122.6 × 2.2 cm)
Frame: 44 1/2 × 52 3/4 × 1 7/8 inches (113 × 134 × 4.8 cm)"
2016.26.1,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 08",Wall Screen, 08,Manuel Neri,"Mujer Pegada Series No. 1 (Cast A/P), 2004",70.0,55.98,10.0,70 × 56 × 10 inches (177.8 × 142.2 × 25.4 cm)
2016.26.2,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 04",Wall Screen, 04,Manuel Neri,"On the Up, 1989/1992",69.49,19.25,16.26,69 1/2 × 19 1/4 × 16 1/4 inches (176.5 × 48.9 × 41.3 cm)
2016.26.5,"Nasher Museum Building, Nasher Painting Storage Room",,,Manuel Neri,"She Said Series No. 6, 1990",39.61,26.26,,39 5/8 × 26 1/4 inches (100.6 × 66.7 cm)
2017.1.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 10B",Screen, 10B,Henry Taylor,"Hammons meets a hyena on holiday, 2016",60.0,84.25,2.99,60 × 84 1/4 × 3 inches (152.4 × 214 × 7.6 cm)
2017.2.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Screen, 41A,William Eggleston,"Untitled from the series The Democratic Forest, c. 1983–1986",20.75,29.13,1.73,20 3/4 × 29 1/8 × 1 3/4 inches (52.7 × 74 × 4.4 cm)
2017.3.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Screen, 43B,Amy Sherald,"Light is easy to love., 2017",54.02,42.99,,54 × 43 inches (137.2 × 109.2 cm)
2017.4.4.A,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",Screen, 40B,Robert Buck,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001",49.33,40.2,,"Image: 49 5/16 x 40 3/16 inches (125.3 x 102.1 cm)
Sheet: 51 5/16 x 42 1/16 inches (130.3 x 106.8 cm)
Mount: 53 3/8 x 44 5/16 inches (135.6 x 112.6 cm)"
2017.4.4.B,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 40B",Screen, 40B,Robert Buck,"Thirteen Shooters (Mitchell Johnson & Andrew Golden) from the portfolio Thirteen Shooters, 2001",49.25,40.12,,"Image: 49 1/4 x 40 1/8 inches (125.1 x 101.9 cm)
Sheet: 51 1/4 x 42 inches (130.2 x 106.7 cm)
Mount: 53 5/16 x 44 1/16 inches (135.4 x 111.9 cm)"
2017.4.9,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49B",Screen, 49B,Ed Harris,"Untitled (Pollock Panel), 1999",65.98,92.01,,66 x 92 inches (167.6 x 233.7 cm)
2017.4.11,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Screen, 48A,Lyle Ashton Harris,"Brotherhood, Crossroads and Etc., 1994",35.51,26.5,2.52,"Frame: 35 1/2 x 26 1/2 x 2 1/2 inches (90.2 x 67.3 x 6.4 cm)
Sheet: 30 3/4 x 21 3/4 inches (78.1 x 55.2 cm)
Image: 28 x 21 1/4 inches (71.1 x 54 cm)"
2017.4.14,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Screen, 43B,Lyle Ashton Harris,"Untitled (Alchemy Procession), 1998",32.52,42.52,1.73,"Frame: 32 1/2 x 42 1/2 x 1 3/4 inches (82.6 x 108 x 4.4 cm)
Image, Sheet, and Mount: 30 x 40 inches (76.2 x 101.6 cm)"
2017.4.16,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 21",Wall Screen, 21,Michael Jenkins,"Happy Birthday, 1990–1991",15.0,32.99,,15 x 33 inches (38.1 x 83.8 cm)
2017.4.17,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Screen, 41B,Michael Jenkins,Life Guard Tower,64.02,40.0,,64 x 40 inches (162.6 x 101.6 cm)
2017.4.22,"Nasher Museum Building, Nasher Painting Storage Room, Wall Screen, 16",Wall Screen, 16,Glenn Ligon,"Warm Broad Glow, 2005",4.02,47.99,,4 x 48 inches (10.2 x 121.9 cm)
2017.4.31,"Nasher Museum Building, Nasher Painting Storage Room",,,"Gary Simmons
Born in New York, New York, 1964","Erasure Chair, 1989",34.02,22.52,17.99,34 x 22 1/2 x 18 inches (86.4 x 57.2 x 45.7 cm)
2017.4.32,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 44B",Screen, 44B,"Gary Simmons
Born in New York, New York, 1964","Sans Titre (Untitled), 1992",27.52,35.51,1.5,"Frame: 27 1/2 x 35 1/2 x 1 1/2 inches (69.9 x 90.2 x 3.8 cm)
Image (sight): 19 1/2 x 27 1/2 inches (49.5 x 69.9 cm)"
2017.4.36,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43B",Screen, 43B,Kehinde Wiley,"Study for Ivelaw III, 2006",35.98,30.0,1.61,"Frame: 36 x 30 x 1 5/8 inches (91.4 x 76.2 x 4.1 cm)
Image - oval shaped (sight): 27 1/2 x 21 1/2 inches (69.9 x 54.6 cm)"
2017.4.37,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 57B",Screen, 57B,Zwelethu Mthethwa,"Untitled from Interior Series #9, 2002 (printed 2006)",70.51,95.0,,70 1/2 x 95 inches (179.1 x 241.3 cm)
2017.6.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 18B",Screen, 18B,Raymond Pettibon,"Untitled, 2002",32.52,24.49,1.26,Frame: 32 1/2 x 24 1/2 x 1 1/4 inches (82.6 x 62.2 x 3.2 cm)
2017.6.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 61B",Screen, 61B,"Pat Steir, and John Yau","Rain Pillow (Red / Gold), 2000",24.02,22.52,1.5,"Frame: 24 × 22 1/2 × 1 1/2 inches (61 × 57.2 × 3.8 cm), Sight: 21 1/8 × 19 3/4 inches (53.7 × 50.2 cm)"
2017.7.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Screen, 19B,Alex Katz,"Landscape, c. 1959",17.13,17.99,2.01,"Frame: 17 1/8 × 18 × 2 inches (43.5 × 45.7 × 5.1 cm)
Image: 12 × 12 3/4 inches (30.5 × 32.4 cm)"
2017.7.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 19B",Screen, 19B,Alex Katz,"Swamp Maple 2, 1970",42.24,29.25,0.98,"Frame: 42 1/4 × 29 1/4 × 1 inches (107.3 × 74.3 × 2.5 cm)
Sheet: 40 1/2 × 27 3/8 inches (102.9 × 69.5 cm)"
2017.14.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 43A",Screen, 43A,Jimmy Lee Sudduth,"Untitled, n.d.",23.86,23.86,,"Panel: 23 7/8 × 23 7/8 inches (60.6 × 60.6 cm)
Frame: 27 7/8 × 27 7/8 inches (70.8 × 70.8 cm)"
2017.18.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 60B",Screen, 60B,Yun-Fei Ji,"The Ba-Don Wonder Cannot Believe What He Sees, 2006",40.0,37.99,,40 × 38 inches (101.6 × 96.5 cm)
2017.18.2,"Nasher Museum Building, Nasher Painting Storage Room",,,Kathryn Andrews,"8, 2010",77.01,122.01,,77 × 122 inches (195.6 × 309.9 cm)
2017.18.3,"Nasher Museum Building, Nasher Painting Storage Room",,,Gavin Kenyon,"Stress Fracture, 2013",7.99,22.99,52.01,8 × 23 × 52 inches (20.3 × 58.4 × 132.1 cm)
2017.18.4,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41A",Screen, 41A,Martin Creed,"Work No. 1674 - Anouchka, 2013",11.14,8.11,,11 1/8 × 8 1/8 inches (28.3 × 20.6 cm)
2017.18.5,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 41B",Screen, 41B,Annette Kelm,"Untitled (cards), 2010",23.74,25.0,1.5,23 3/4 × 25 × 1 1/2 inches (60.3 × 63.5 × 3.8 cm)
2017.19.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 37A",Screen, 37A,April Gornik,"Allee Path, 2006",37.99,50.0,,38 × 50 inches (96.5 × 127 cm)
2017.22.1,"Nasher Museum Building, Nasher Painting Storage Room",,,Barbara Chase-Riboud,"Malcolm X #5, 2003",76.5,29.02,27.01,76 1/2 × 29 × 27 inches (194.3 × 73.7 × 68.6 cm)
2017.24.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 27A",Screen, 27A,Nina Chanel Abney,"Hobson's Choice, 2017",84.25,120.08,1.93,84 1/4 × 120 1/16 × 1 15/16 inches (214 × 305 × 4.9 cm)
2017.28.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 42B",Screen, 42B,Purvis Young,"Soldiers with Tanks, 2001",30.98,52.01,,31 × 52 inches (78.7 × 132.1 cm)
2018.2.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Screen, 48A,Zanele Muholi,"Basizeni XI, Cassilhaus, North Carolina, 2016",31.5,23.98,,"Image: 31 1/2 × 24 inches (80 × 60.9 cm)
Sheet: 35 7/16 × 27 15/16 inches (90 × 70.9 cm)"
2018.4.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 05B",Screen, 05B,Nettie Young,"Untitled (Housetop), 1970 (finished in 2003)",85.98,72.01,,86 × 72 inches (218.4 × 182.9 cm)
2018.5.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45B",Screen, 45B,Jeff Whetstone,"Ode to the Algiers Batture from the series Batture Ritual, 2017",39.02,52.01,,39 × 52 inches (99.1 × 132.1 cm)
2018.5.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 45B",Screen, 45B,Jeff Whetstone,"Still Life with Catfish from the series Batture Ritual, 2016",39.02,52.01,,39 × 52 inches (99.1 × 132.1 cm)
2018.6.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Screen, 49A,Genevieve Gaignard,"Front Line (Nothing to Hide), 2017",32.01,47.99,,Sheet: 32 × 48 inches (81.3 × 121.9 cm)
2018.6.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Screen, 49A,Genevieve Gaignard,"Compton Contrapposto, 2016",32.01,47.99,,Sheet: 32 × 48 inches (81.3 × 121.9 cm)
2018.6.3,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Screen, 48A,Genevieve Gaignard,"Drive-By, Side-Eye, 2016",24.02,35.98,,Sheet: 24 × 36 inches (61 × 91.4 cm)
2018.6.4,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Screen, 49A,Genevieve Gaignard,"Red State, Blue Plate, 2016",24.02,35.98,,Sheet: 24 × 36 inches (61 × 91.4 cm)
2018.6.5,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Screen, 48A,Genevieve Gaignard,"Pallets & Pepsi, 2015",35.98,24.02,,Sheet: 36 × 24 inches (91.4 × 61 cm)
2018.7.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 02A",Screen, 02A,María Berrío,"Syzygy, 2017",80.0,95.98,,80 × 96 inches (203.2 × 243.8 cm)
2018.8.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 48A",Screen, 48A,Stacy Lynn Waddell,"Self Portrait (Silver and Burned), 2017",30.0,22.01,,"Sheet: 30 × 22 inches (76.2 × 55.9 cm)
Frame: 35 × 27 × 2 inches (88.9 × 68.6 × 5.1 cm)"
2018.11.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 02B",Screen, 02B,The Bruce High Quality Foundation,"Raft of the Medusa from the series History Paintings, 2013",71.5,71.5,,71 1/2 × 71 1/2 inches (181.6 × 181.6 cm)
2018.13.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Screen, 49A,Barkley L. Hendricks,"Untitled, c. 1979",22.24,30.0,,"Sheet: 22 1/4 × 30 inches (56.5 × 76.2 cm)
Frame: 28 5/8 × 36 3/8 × 3/4 inches (72.7 × 92.4 × 1.9 cm)"
2018.13.2,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 49A",Screen, 49A,Barkley L. Hendricks,"Them Changes, 1974",22.13,27.99,,"Sheet: 22 1/8 × 28 inches (56.2 × 71.1 cm)
Frame: 28 5/8 × 34 5/8 inches (72.7 × 87.9 cm)"
2018.14.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 47B",Screen, 47B,John Rosenthal,"Pine Hill Cemetery, Wilmington, NC, 1990",20.24,27.01,,20 1/4 × 27 inches (51.4 × 68.6 cm)
2018.17.1,"Nasher Museum Building, Nasher Painting Storage Room, Screen, 14B",Screen, 14B,Emma Amos,"22 and Cheetah, 1983",84.02,62.01,,84 × 62 inches (213.4 × 157.5 cm)
